Date,Open,High,Low,Close
2020-01-09,3.8108,3.82696,3.80705,3.82225
2020-01-10,3.8222,3.83174,3.80439,3.80725
2020-01-13,3.81137,3.81526,3.79967,3.80131
2020-01-14,3.80105,3.80347,3.78345,3.79462
2020-01-15,3.79442,3.8012,3.7824,3.794
2020-01-16,3.79357,3.80345,3.78822,3.79918
2020-01-17,3.79918,3.82602,3.79857,3.82322
2020-01-20,3.82305,3.83091,3.81784,3.82345
2020-01-21,3.8234,3.83205,3.80914,3.81768
2020-01-22,3.81772,3.83016,3.81455,3.82031
2020-01-23,3.8206,3.84865,3.81843,3.84053
2020-01-24,3.84055,3.86538,3.83469,3.86132
2020-01-27,3.8582,3.88569,3.8553,3.88235
2020-01-28,3.8823,3.88776,3.87263,3.87503
2020-01-29,3.875,3.89891,3.87445,3.89219
2020-01-30,3.89214,3.89408,3.88335,3.89065
2020-01-31,3.89065,3.90374,3.87348,3.87436
2020-02-03,3.87608,3.89175,3.87381,3.88525
2020-02-04,3.88545,3.89112,3.86586,3.8697
2020-02-05,3.86972,3.87664,3.84977,3.85977
2020-02-06,3.85985,3.88371,3.8561,3.87835
2020-02-07,3.8783,3.90619,3.87675,3.90485
2020-02-10,3.90343,3.91548,3.89091,3.90828
2020-02-11,3.9082,3.91159,3.89033,3.89744
2020-02-12,3.89738,3.91373,3.89483,3.91042
2020-02-13,3.91043,3.92559,3.90697,3.91773
2020-02-14,3.91738,3.92248,3.9071,3.92215
2020-02-17,3.92163,3.93699,3.91588,3.93048
2020-02-18,3.931,3.96104,3.93045,3.95338
2020-02-19,3.9532,3.96315,3.9472,3.95023
2020-02-20,3.95036,3.9718,3.94558,3.96748
2020-02-21,3.96749,3.97202,3.94555,3.95525
2020-02-24,3.96577,3.98267,3.95886,3.9682
2020-02-25,3.96821,3.97404,3.94913,3.95572
2020-02-26,3.95567,3.9711,3.95005,3.96599
2020-02-27,3.96598,3.96685,3.92647,3.9297
2020-02-28,3.92965,3.9545,3.92137,3.92137
2020-03-02,3.91793,3.92626,3.86262,3.87587
2020-03-03,3.87606,3.89164,3.83708,3.8547
2020-03-04,3.8547,3.87047,3.83605,3.85863
2020-03-05,3.85875,3.8623,3.82739,3.83504
2020-03-06,3.83405,3.84404,3.78142,3.80392
2020-03-09,3.78611,3.80045,3.75672,3.78091
2020-03-10,3.78078,3.82712,3.78078,3.80929
2020-03-11,3.80945,3.84629,3.79389,3.84302
2020-03-12,3.84267,3.96587,3.8218,3.91825
2020-03-13,3.91846,3.96305,3.88609,3.94125
2020-03-16,3.91928,3.98838,3.90775,3.97849
2020-03-17,3.97857,4.08941,3.96839,4.0592
2020-03-18,4.0586,4.20103,4.04132,4.11546
2020-03-19,4.1157,4.29943,4.08988,4.26048
2020-03-20,4.25988,4.29723,4.1685,4.2314
2020-03-23,4.24078,4.30796,4.19021,4.29327
2020-03-24,4.29405,4.29987,4.21935,4.25955
2020-03-25,4.25897,4.28027,4.17805,4.19694
2020-03-26,4.19797,4.20697,4.08048,4.09935
2020-03-27,4.09957,4.13178,4.06664,4.07246
2020-03-30,4.0775,4.14199,4.07083,4.11342
2020-03-31,4.11342,4.16205,4.11246,4.13216
2020-04-01,4.13325,4.21353,4.13104,4.20399
2020-04-02,4.20332,4.22818,4.1788,4.21255
2020-04-03,4.21255,4.25195,4.20582,4.2417
2020-04-06,4.24279,4.2515,4.19693,4.2264
2020-04-07,4.22534,4.23014,4.13885,4.15774
2020-04-08,4.1571,4.19017,4.15241,4.16949
2020-04-09,4.1695,4.19655,4.14978,4.16196
2020-04-13,4.16065,4.19927,4.1531,4.17978
2020-04-14,4.17975,4.17975,4.11132,4.11626
2020-04-15,4.11628,4.18333,4.11272,4.15981
2020-04-16,4.15962,4.20598,4.15624,4.17404
2020-04-17,4.17404,4.19488,4.14857,4.15893
2020-04-20,4.15569,4.17733,4.1442,4.16095
2020-04-21,4.16085,4.19354,4.16085,4.17433
2020-04-22,4.17437,4.21615,4.16329,4.20224
2020-04-23,4.20236,4.22281,4.18825,4.21387
2020-04-24,4.21376,4.23135,4.18444,4.19741
2020-04-27,4.19205,4.19629,4.16232,4.18679
2020-04-28,4.18721,4.2057,4.16966,4.20235
2020-04-29,4.20244,4.20329,4.17466,4.17958
2020-04-30,4.17952,4.19136,4.13555,4.14946
2020-05-01,4.15003,4.1647,4.13793,4.1599
2020-05-04,4.16285,4.1873,4.15904,4.17206
2020-05-05,4.17184,4.20163,4.15926,4.18384
2020-05-06,4.18394,4.22143,4.17889,4.2149
2020-05-07,4.2149,4.23567,4.2013,4.2041
2020-05-08,4.2041,4.21299,4.18022,4.19903
2020-05-11,4.20167,4.22415,4.1883,4.21844
2020-05-12,4.21844,4.22977,4.18298,4.20776
2020-05-13,4.2072,4.22604,4.1895,4.2202
2020-05-14,4.22017,4.2414,4.21797,4.21997
2020-05-15,4.21996,4.23212,4.20635,4.2225
2020-05-18,4.22129,4.22715,4.17665,4.18134
2020-05-19,4.18185,4.18635,4.14772,4.16505
2020-05-20,4.16581,4.1667,4.1201,4.13179
2020-05-21,4.12957,4.14243,4.1086,4.1227
2020-05-22,4.12284,4.15255,4.12022,4.139
2020-05-25,4.14396,4.154,4.12495,4.1312
2020-05-26,4.13119,4.13282,4.02832,4.04427
2020-05-27,4.04457,4.0579,4.01714,4.02692
2020-05-28,4.0272,4.03878,4.00433,4.02184
2020-05-29,4.02178,4.02515,3.98822,4.00709
2020-06-01,3.99202,3.99807,3.9512,3.95523
2020-06-02,3.95513,3.96457,3.91791,3.9261
2020-06-03,3.9261,3.94651,3.89561,3.92723
2020-06-04,3.92735,3.97808,3.8881,3.91344
2020-06-05,3.91344,3.93836,3.8904,3.92799
2020-06-08,3.92982,3.94476,3.90988,3.91811
2020-06-09,3.91843,3.95338,3.90889,3.92082
2020-06-10,3.92145,3.93525,3.89201,3.91259
2020-06-11,3.91254,3.96407,3.90771,3.96002
2020-06-12,3.96021,3.97442,3.9215,3.94855
2020-06-15,3.95861,3.97215,3.89977,3.90006
2020-06-16,3.90011,3.9642,3.88991,3.94966
2020-06-17,3.94966,3.98545,3.9364,3.97014
2020-06-18,3.97039,3.98365,3.95205,3.971
2020-06-19,3.97123,4.00059,3.95457,3.99219
2020-06-22,3.98409,4.00198,3.93975,3.94229
2020-06-23,3.9423,3.95853,3.91365,3.9328
2020-06-24,3.9329,3.96204,3.92393,3.95835
2020-06-25,3.95809,3.99265,3.9571,3.97171
2020-06-26,3.97192,3.99063,3.96459,3.97878
2020-06-29,3.98165,3.98375,3.95608,3.96451
2020-06-30,3.96451,3.98905,3.94544,3.95887
2020-07-01,3.95874,3.98706,3.948,3.97701
2020-07-02,3.9756,3.97926,3.94905,3.97218
2020-07-03,3.97194,3.9836,3.96124,3.9702
2020-07-06,3.96722,3.97142,3.93724,3.94699
2020-07-07,3.94749,3.97185,3.93764,3.9705
2020-07-08,3.97045,3.97569,3.94665,3.9488
2020-07-09,3.94881,3.96678,3.93096,3.96202
2020-07-10,3.96161,3.97746,3.94221,3.95161
2020-07-13,3.9498,3.96175,3.9371,3.95968
2020-07-14,3.96018,3.9657,3.92071,3.92448
2020-07-15,3.92438,3.92675,3.90292,3.9224
2020-07-16,3.92267,3.94601,3.91271,3.94019
2020-07-17,3.94019,3.94109,3.91317,3.91545
2020-07-20,3.92555,3.9261,3.8899,3.8949
2020-07-21,3.89495,3.89909,3.84122,3.84408
2020-07-22,3.84375,3.85987,3.81009,3.82095
2020-07-23,3.8207,3.82804,3.78596,3.80323
2020-07-24,3.80342,3.80859,3.78257,3.7833
2020-07-27,3.7852,3.78675,3.72719,3.73952
2020-07-28,3.73942,3.7691,3.7296,3.76376
2020-07-29,3.76376,3.77675,3.73385,3.73799
2020-07-30,3.73799,3.76143,3.71995,3.72304
2020-07-31,3.72289,3.75114,3.69908,3.74482
2020-08-03,3.75165,3.77954,3.74125,3.75138
2020-08-04,3.75079,3.75843,3.7231,3.72765
2020-08-05,3.7277,3.72875,3.69385,3.70847
2020-08-06,3.70858,3.73015,3.68898,3.71712
2020-08-07,3.71696,3.75271,3.71635,3.74428
2020-08-10,3.74,3.7529,3.73097,3.74819
2020-08-11,3.7484,3.75899,3.72655,3.75276
2020-08-12,3.75275,3.76348,3.72469,3.73585
2020-08-13,3.73584,3.7364,3.70658,3.723
2020-08-14,3.723,3.73255,3.71351,3.7153
2020-08-17,3.71678,3.7181,3.6973,3.70304
2020-08-18,3.70276,3.70461,3.6606,3.67145
2020-08-19,3.6714,3.71997,3.66244,3.71838
2020-08-20,3.71868,3.72415,3.6942,3.69665
2020-08-21,3.69665,3.75019,3.68575,3.73943
2020-08-24,3.7385,3.74578,3.70794,3.72705
2020-08-25,3.72727,3.7321,3.70634,3.71602
2020-08-26,3.71607,3.74612,3.71255,3.7295
2020-08-27,3.72945,3.75143,3.69904,3.73116
2020-08-28,3.73116,3.73577,3.68109,3.6878
2020-08-31,3.684,3.69755,3.66478,3.68275
2020-09-01,3.68285,3.68802,3.65609,3.68379
2020-09-02,3.68379,3.73825,3.6798,3.72338
2020-09-03,3.72361,3.76003,3.72205,3.74287
2020-09-04,3.74296,3.79336,3.74191,3.76033
2020-09-07,3.76785,3.77641,3.74978,3.75355
2020-09-08,3.75354,3.78718,3.74989,3.78176
2020-09-09,3.78164,3.79123,3.75564,3.76165
2020-09-10,3.76155,3.77559,3.73282,3.76825
2020-09-11,3.76825,3.76825,3.74531,3.75991
2020-09-14,3.7579,3.75815,3.74109,3.74645
2020-09-15,3.7461,3.76255,3.73004,3.76025
2020-09-16,3.76025,3.77398,3.74294,3.76685
2020-09-17,3.76682,3.79392,3.75615,3.76089
2020-09-18,3.76089,3.77021,3.74817,3.76153
2020-09-21,3.76228,3.83504,3.7515,3.8185
2020-09-22,3.8184,3.85121,3.80948,3.83084
2020-09-23,3.83139,3.87661,3.82836,3.87009
2020-09-24,3.87014,3.91997,3.86304,3.89994
2020-09-25,3.90065,3.92413,3.89106,3.91335
2020-09-28,3.91205,3.93647,3.89497,3.93001
2020-09-29,3.93063,3.93989,3.84845,3.8579
2020-09-30,3.85792,3.88953,3.84935,3.86325
2020-10-01,3.86325,3.86778,3.80518,3.8146
2020-10-02,3.8146,3.85283,3.81295,3.84429
2020-10-05,3.84115,3.8442,3.805,3.81591
2020-10-06,3.81569,3.82886,3.79495,3.82499
2020-10-07,3.82494,3.83028,3.80321,3.81005
2020-10-08,3.81005,3.82489,3.80019,3.81815
2020-10-09,3.8183,3.8183,3.77365,3.77866
2020-10-12,3.7799,3.803,3.77187,3.77273
2020-10-13,3.77273,3.83203,3.7712,3.82555
2020-10-14,3.82575,3.85279,3.81811,3.84074
2020-10-15,3.84065,3.8999,3.8384,3.88393
2020-10-16,3.8839,3.90433,3.86844,3.8806
2020-10-19,3.87955,3.89003,3.87214,3.88722
2020-10-20,3.88722,3.90041,3.85315,3.85891
2020-10-21,3.8586,3.87847,3.83775,3.85568
2020-10-22,3.85568,3.88254,3.8507,3.86875
2020-10-23,3.86875,3.88824,3.85081,3.85145
2020-10-26,3.8584,3.88477,3.85024,3.8784
2020-10-27,3.87801,3.89955,3.86612,3.89287
2020-10-28,3.89288,3.95554,3.89135,3.94225
2020-10-29,3.9423,3.97163,3.92929,3.96386
2020-10-30,3.96302,3.96944,3.94483,3.95484
2020-11-02,3.95734,3.97135,3.94505,3.95255
2020-11-03,3.95266,3.9554,3.86895,3.87455
2020-11-04,3.87455,3.9543,3.85649,3.87234
2020-11-05,3.8716,3.87698,3.80388,3.8282
2020-11-06,3.82932,3.83989,3.7864,3.79188
2020-11-09,3.78941,3.80274,3.74734,3.79135
2020-11-10,3.79145,3.82452,3.78138,3.80746
2020-11-11,3.80777,3.82041,3.79689,3.8065
2020-11-12,3.8065,3.81885,3.79162,3.8037
2020-11-13,3.8037,3.81075,3.78742,3.78798
2020-11-16,3.78683,3.79704,3.76331,3.7697
2020-11-17,3.7697,3.7942,3.768,3.7836
2020-11-18,3.78351,3.78924,3.75718,3.76873
2020-11-19,3.76873,3.7914,3.7586,3.76484
2020-11-20,3.76487,3.77148,3.75562,3.76634
2020-11-23,3.76695,3.79315,3.7524,3.77669
2020-11-24,3.77532,3.77629,3.74999,3.7542
2020-11-25,3.7538,3.76478,3.74273,3.74685
2020-11-26,3.7467,3.7649,3.73965,3.75755
2020-11-27,3.75848,3.76965,3.74854,3.75043
2020-11-30,3.75088,3.75731,3.72656,3.7541
2020-12-01,3.75418,3.75543,3.68123,3.68565
2020-12-02,3.6855,3.72113,3.67996,3.69723
2020-12-03,3.69668,3.7064,3.67225,3.6808
2020-12-04,3.68,3.69055,3.67091,3.68429
2020-12-07,3.68588,3.71054,3.67445,3.69495
2020-12-08,3.6947,3.7103,3.67272,3.67435
2020-12-09,3.67425,3.67872,3.64299,3.66955
2020-12-10,3.66955,3.6697,3.64182,3.64652
2020-12-11,3.64657,3.676,3.63862,3.6692
2020-12-14,3.66187,3.684,3.64059,3.65673
2020-12-15,3.65675,3.66699,3.64514,3.6535
2020-12-16,3.65395,3.66335,3.62674,3.6386
2020-12-17,3.63865,3.64125,3.61702,3.61884
2020-12-18,3.61888,3.68952,3.61713,3.65258
2020-12-21,3.6608,3.72984,3.66015,3.67405
2020-12-22,3.67385,3.71041,3.66985,3.7035
2020-12-23,3.7032,3.7076,3.6831,3.6954
2020-12-24,3.69527,3.701,3.68525,3.69729
2020-12-28,3.69228,3.70815,3.66213,3.68028
2020-12-29,3.68028,3.7262,3.65655,3.70353
2020-12-30,3.70353,3.74504,3.6753,3.72484
2020-12-31,3.72475,3.76072,3.70018,3.7346
2021-01-04,3.72685,3.72936,3.68932,3.71945
2021-01-05,3.71911,3.72244,3.68135,3.6892
2021-01-06,3.68891,3.69115,3.6522,3.67254
2021-01-07,3.67234,3.69423,3.66058,3.68358
2021-01-08,3.68352,3.7016,3.6726,3.68907
2021-01-11,3.69213,3.73344,3.69213,3.7239
2021-01-12,3.72375,3.73005,3.70255,3.7051
2021-01-13,3.70525,3.73803,3.70014,3.73522
2021-01-14,3.7355,3.75567,3.72723,3.73695
2021-01-15,3.73695,3.76175,3.73581,3.75767
2021-01-18,3.75788,3.77194,3.74989,3.75407
2021-01-19,3.75514,3.75791,3.73338,3.73851
2021-01-20,3.7385,3.7522,3.72546,3.74481
2021-01-21,3.74431,3.74591,3.72234,3.7254
2021-01-22,3.72539,3.73599,3.72017,3.7322
2021-01-25,3.73024,3.74832,3.72274,3.73872
2021-01-26,3.73878,3.75582,3.73464,3.73645
2021-01-27,3.73601,3.77465,3.73369,3.75678
2021-01-28,3.75678,3.77206,3.73863,3.7464
2021-01-29,3.7467,3.75586,3.71861,3.72404
2021-02-01,3.72655,3.74141,3.72192,3.73925
2021-02-02,3.73922,3.74532,3.71924,3.72069
2021-02-03,3.72065,3.74358,3.71523,3.7271
2021-02-04,3.72712,3.76469,3.72479,3.76147
2021-02-05,3.76147,3.76577,3.72287,3.72343
2021-02-08,3.72394,3.73378,3.7095,3.71502
2021-02-09,3.71542,3.7163,3.6918,3.6924
2021-02-10,3.69241,3.70879,3.68283,3.7055
2021-02-11,3.70558,3.71796,3.70059,3.71054
2021-02-12,3.71054,3.72568,3.70697,3.71196
2021-02-15,3.71055,3.71238,3.69293,3.6976
2021-02-16,3.69765,3.71746,3.68543,3.71336
2021-02-17,3.71336,3.74303,3.71326,3.72915
2021-02-18,3.72917,3.73542,3.71048,3.7135
2021-02-19,3.7135,3.71629,3.69092,3.69956
2021-02-22,3.69894,3.7167,3.69215,3.6954
2021-02-23,3.69335,3.71423,3.6921,3.71107
2021-02-24,3.71091,3.73233,3.69987,3.70386
2021-02-25,3.70395,3.7196,3.68075,3.70835
2021-02-26,3.70835,3.74715,3.70835,3.7466
2021-03-01,3.74428,3.76731,3.73015,3.7633
2021-03-02,3.76305,3.78452,3.75043,3.75724
2021-03-03,3.75724,3.77708,3.74581,3.76559
2021-03-04,3.7655,3.81779,3.76469,3.81017
2021-03-05,3.81017,3.8619,3.80994,3.84951
2021-03-08,3.85037,3.88254,3.84201,3.88038
2021-03-09,3.88085,3.88535,3.83347,3.83997
2021-03-10,3.83974,3.85452,3.83223,3.83747
2021-03-11,3.83747,3.84215,3.81356,3.82475
2021-03-12,3.82485,3.85502,3.82295,3.83254
2021-03-15,3.83502,3.85476,3.82699,3.8493
2021-03-16,3.84895,3.86637,3.84324,3.86099
2021-03-17,3.86099,3.88267,3.8347,3.83795
2021-03-18,3.8381,3.88485,3.83305,3.87729
2021-03-19,3.87726,3.89136,3.86568,3.876
2021-03-22,3.8893,3.89356,3.84505,3.85206
2021-03-23,3.85215,3.90142,3.84348,3.8988
2021-03-24,3.89813,3.92189,3.89807,3.91854
2021-03-25,3.9186,3.94671,3.91255,3.93623
2021-03-26,3.93614,3.95001,3.92574,3.93575
2021-03-29,3.93511,3.97317,3.92555,3.97185
2021-03-30,3.9713,3.97992,3.95475,3.97416
2021-03-31,3.97414,3.9831,3.93994,3.94988
2021-04-01,3.9499,3.95562,3.89365,3.8999
2021-04-05,3.91585,3.9234,3.87856,3.8882
2021-04-06,3.8882,3.90454,3.86398,3.8666
2021-04-07,3.8667,3.87655,3.83191,3.85424
2021-04-08,3.85424,3.85606,3.80854,3.81554
2021-04-09,3.81565,3.83583,3.80114,3.80601
2021-04-12,3.80999,3.81849,3.79413,3.80144
2021-04-13,3.80144,3.84404,3.79986,3.82111
2021-04-14,3.82113,3.8219,3.79833,3.80329
2021-04-15,3.80304,3.8124,3.7956,3.80251
2021-04-16,3.80251,3.81168,3.78658,3.79269
2021-04-19,3.79517,3.80673,3.7729,3.7813
2021-04-20,3.7813,3.78755,3.769,3.78276
2021-04-21,3.78263,3.8025,3.77841,3.78535
2021-04-22,3.7851,3.80377,3.77471,3.7967
2021-04-23,3.79615,3.80233,3.7642,3.76462
2021-04-26,3.76301,3.78023,3.7586,3.7715
2021-04-27,3.77106,3.78765,3.77062,3.77883
2021-04-28,3.77883,3.80757,3.77107,3.77531
2021-04-29,3.7753,3.78497,3.76087,3.76727
2021-04-30,3.76713,3.79375,3.75848,3.79148
2021-05-03,3.79001,3.79382,3.7612,3.76451
2021-05-04,3.76432,3.80305,3.76427,3.79373
2021-05-05,3.79371,3.82144,3.78553,3.80902
2021-05-06,3.809,3.81883,3.78621,3.78943
2021-05-07,3.78947,3.79945,3.74025,3.7439
2021-05-10,3.74015,3.76453,3.73907,3.75772
2021-05-11,3.75747,3.76803,3.73538,3.73854
2021-05-12,3.73856,3.7746,3.73663,3.77333
2021-05-13,3.77342,3.77458,3.73881,3.74795
2021-05-14,3.748,3.75083,3.72365,3.72977
2021-05-17,3.7292,3.74215,3.72129,3.72509
2021-05-18,3.72499,3.72699,3.69412,3.69836
2021-05-19,3.69844,3.71894,3.69261,3.713
2021-05-20,3.713,3.71845,3.67296,3.6749
2021-05-21,3.6744,3.69729,3.67035,3.6895
2021-05-24,3.68995,3.69165,3.66529,3.6702
2021-05-25,3.6702,3.6714,3.65365,3.65935
2021-05-26,3.65925,3.69396,3.65375,3.6911
2021-05-27,3.69085,3.69695,3.67131,3.68402
2021-05-28,3.6839,3.69706,3.67257,3.67656
2021-05-31,3.67592,3.68282,3.66191,3.66317
2021-06-01,3.66285,3.66758,3.64016,3.65203
2021-06-02,3.65199,3.67578,3.6476,3.65105
2021-06-03,3.6512,3.68349,3.64819,3.67453
2021-06-04,3.67454,3.69481,3.66118,3.66406
2021-06-07,3.66525,3.67673,3.65585,3.6632
2021-06-08,3.6632,3.67455,3.66072,3.66634
2021-06-09,3.66634,3.67583,3.64977,3.67085
2021-06-10,3.67095,3.68884,3.66326,3.67125
2021-06-11,3.67125,3.72185,3.66492,3.71666
2021-06-14,3.71146,3.73113,3.70438,3.72455
2021-06-15,3.7249,3.74096,3.71145,3.73235
2021-06-16,3.73235,3.77725,3.7072,3.772
2021-06-17,3.772,3.83149,3.769,3.8286
2021-06-18,3.8282,3.84508,3.81015,3.83458
2021-06-21,3.83805,3.84225,3.79706,3.7987
2021-06-22,3.7987,3.81905,3.77849,3.781
2021-06-23,3.7809,3.80959,3.77565,3.78718
2021-06-24,3.78722,3.80623,3.78269,3.78715
2021-06-25,3.78698,3.78973,3.768,3.77966
2021-06-28,3.7834,3.78901,3.77013,3.7743
2021-06-29,3.77453,3.80353,3.77165,3.79715
2021-06-30,3.79783,3.8198,3.78774,3.81105
2021-07-01,3.81105,3.82072,3.79411,3.8087
2021-07-02,3.80975,3.83429,3.79206,3.79961
2021-07-05,3.8051,3.80909,3.79195,3.7975
2021-07-06,3.79758,3.8216,3.78143,3.81645
2021-07-07,3.8165,3.85065,3.8124,3.83935
2021-07-08,3.83945,3.85094,3.82855,3.8365
2021-07-09,3.8365,3.8449,3.82664,3.82683
2021-07-12,3.82745,3.84967,3.82127,3.83631
2021-07-13,3.8376,3.89888,3.8331,3.8928
2021-07-14,3.89335,3.89753,3.84765,3.8588
2021-07-15,3.85885,3.88484,3.85529,3.8777
2021-07-16,3.87783,3.89031,3.8731,3.88322
2021-07-19,3.88075,3.9019,3.87982,3.89607
2021-07-20,3.89606,3.91211,3.89088,3.89825
2021-07-21,3.89825,3.91386,3.87641,3.88262
2021-07-22,3.88262,3.88624,3.85414,3.87665
2021-07-23,3.87708,3.89169,3.87454,3.88704
2021-07-26,3.88715,3.90153,3.88246,3.8898
2021-07-27,3.88975,3.90783,3.87849,3.8904
2021-07-28,3.89055,3.90819,3.87785,3.87815
2021-07-29,3.87835,3.88275,3.8422,3.84405
2021-07-30,3.84405,3.85658,3.82992,3.85285
2021-08-02,3.84825,3.8525,3.82875,3.84195
2021-08-03,3.8419,3.84443,3.82715,3.8381
2021-08-04,3.83825,3.8451,3.81036,3.8394
2021-08-05,3.83911,3.85599,3.83338,3.8376
2021-08-06,3.83794,3.89172,3.83643,3.89101
2021-08-09,3.8902,3.89755,3.87762,3.88811
2021-08-10,3.88836,3.90934,3.88206,3.90425
2021-08-11,3.9041,3.92167,3.8935,3.90045
2021-08-12,3.90045,3.91368,3.89363,3.90155
2021-08-13,3.90155,3.90155,3.86804,3.87043
2021-08-16,3.87053,3.88097,3.86819,3.87345
2021-08-17,3.87305,3.90025,3.87073,3.89685
2021-08-18,3.89665,3.902,3.8776,3.88975
2021-08-19,3.88975,3.92988,3.88775,3.9251
2021-08-20,3.92505,3.93619,3.91551,3.9164
2021-08-23,3.91265,3.92033,3.89903,3.9016
2021-08-24,3.902,3.91003,3.88529,3.89215
2021-08-25,3.89215,3.90518,3.88305,3.88735
2021-08-26,3.88725,3.89602,3.88026,3.89095
2021-08-27,3.891,3.90111,3.87565,3.87903
2021-08-30,3.8784,3.88165,3.8618,3.8652
2021-08-31,3.865,3.86595,3.81771,3.83065
2021-09-01,3.83065,3.83865,3.79696,3.80626
2021-09-02,3.80627,3.81317,3.79846,3.79912
2021-09-03,3.79975,3.80515,3.78632,3.7926
2021-09-06,3.7945,3.81624,3.79185,3.8102
2021-09-07,3.81025,3.81665,3.8023,3.80974
2021-09-08,3.8093,3.82834,3.80665,3.82265
2021-09-09,3.82305,3.8502,3.81724,3.84082
2021-09-10,3.84082,3.84882,3.83538,3.84652
2021-09-13,3.8467,3.8653,3.84625,3.85225
2021-09-14,3.85215,3.86075,3.8405,3.8495
2021-09-15,3.84957,3.86895,3.8445,3.86312
2021-09-16,3.86311,3.89928,3.85734,3.88482
2021-09-17,3.88481,3.91709,3.88313,3.9131
2021-09-20,3.9127,3.9334,3.9127,3.92861
2021-09-21,3.92823,3.9472,3.91955,3.94069
2021-09-22,3.94067,3.95954,3.92915,3.95425
2021-09-23,3.95439,3.95754,3.91884,3.92755
2021-09-24,3.92755,3.9418,3.923,3.93098
2021-09-27,3.93147,3.93675,3.92097,3.93074
2021-09-28,3.93072,3.97427,3.92859,3.9676
2021-09-29,3.96775,3.99837,3.96029,3.99415
2021-09-30,3.9944,4.0164,3.9592,3.98072
2021-10-01,3.98073,3.99006,3.94427,3.9467
2021-10-04,3.94604,3.95827,3.92267,3.95526
2021-10-05,3.9543,3.98395,3.94825,3.97025
2021-10-06,3.97005,4.0066,3.9353,3.93625
2021-10-07,3.93599,3.9705,3.9278,3.9691
2021-10-08,3.9689,3.99895,3.96738,3.97995
2021-10-11,3.97924,3.99542,3.95945,3.96915
2021-10-12,3.9644,3.97647,3.96065,3.97515
2021-10-13,3.9754,3.97714,3.94236,3.94545
2021-10-14,3.94565,3.95151,3.93165,3.9396
2021-10-15,3.9393,3.94993,3.92821,3.93671
2021-10-18,3.93237,3.95967,3.92915,3.9487
2021-10-19,3.94863,3.95116,3.91915,3.9421
2021-10-20,3.9423,3.95215,3.92975,3.9357
2021-10-21,3.9358,3.965,3.92686,3.96185
2021-10-22,3.9619,3.96456,3.94855,3.95084
2021-10-25,3.9518,3.9837,3.93538,3.97368
2021-10-26,3.97368,3.9843,3.95588,3.97525
2021-10-27,3.97575,3.98845,3.96827,3.98235
2021-10-28,3.98235,3.99786,3.95005,3.95515
2021-10-29,3.9559,3.9978,3.95348,3.9907
2021-11-01,3.98921,3.99888,3.97524,3.97949
2021-11-02,3.97955,3.98541,3.96518,3.97818
2021-11-03,3.97816,3.97952,3.94455,3.9471
2021-11-04,3.94719,3.99421,3.94458,3.98359
2021-11-05,3.98339,4.01091,3.97275,3.9748
2021-11-08,3.9773,3.98021,3.95584,3.96321
2021-11-09,3.96322,3.9709,3.95331,3.9616
2021-11-10,3.96169,4.02173,3.96074,4.01668
2021-11-11,4.01663,4.0503,4.0099,4.04969
2021-11-12,4.04995,4.06281,4.04097,4.05432
2021-11-15,4.05525,4.087,4.03755,4.08345
2021-11-16,4.08355,4.11656,4.07922,4.10725
2021-11-17,4.10545,4.12885,4.10535,4.1189
2021-11-18,4.1183,4.12014,4.1009,4.10665
2021-11-19,4.10659,4.16333,4.10207,4.15611
2021-11-22,4.16008,4.1949,4.1551,4.1899
2021-11-23,4.1899,4.20125,4.17332,4.181
2021-11-24,4.181,4.18775,4.15601,4.17715
2021-11-25,4.1773,4.17869,4.15641,4.17341
2021-11-26,4.17339,4.1919,4.15735,4.15987
2021-11-29,4.16835,4.17725,4.1434,4.14755
2021-11-30,4.14765,4.14993,4.09702,4.11015
2021-12-01,4.10775,4.11428,4.0644,4.08589
2021-12-02,4.08588,4.08651,4.04785,4.06646
2021-12-03,4.0665,4.09327,4.04966,4.0669
2021-12-06,4.06535,4.08195,4.0557,4.06854
2021-12-07,4.0682,4.09145,4.0649,4.0667
2021-12-08,4.0663,4.0772,4.04945,4.0684
2021-12-09,4.0684,4.08701,4.06177,4.0788
2021-12-10,4.0788,4.1005,4.07115,4.08252
2021-12-13,4.08354,4.11213,4.0826,4.112
2021-12-14,4.1113,4.11874,4.08916,4.11445
2021-12-15,4.11445,4.1232,4.0889,4.09243
2021-12-16,4.09251,4.1025,4.0782,4.0887
2021-12-17,4.08972,4.12213,4.07889,4.12213
2021-12-20,4.1222,4.12335,4.09545,4.10355
2021-12-21,4.10347,4.107,4.08786,4.09629
2021-12-22,4.09675,4.1074,4.08306,4.09348
2021-12-23,4.09173,4.0999,4.08205,4.08489
2021-12-24,4.08489,4.09245,4.07249,4.0845
2021-12-27,4.08468,4.09165,4.0591,4.07593
2021-12-28,4.07348,4.07805,4.05455,4.06977
2021-12-29,4.06972,4.08284,4.044,4.05128
2021-12-30,4.05313,4.06968,4.04549,4.05966
2021-12-31,4.05965,4.0622,4.02812,4.0341
2022-01-03,4.03605,4.05765,4.03246,4.05161
2022-01-04,4.0512,4.06096,4.03238,4.04528
2022-01-05,4.0455,4.04842,4.02479,4.04798
2022-01-06,4.04803,4.05955,4.01955,4.03205
2022-01-07,4.03205,4.03493,3.9985,4.0007
2022-01-10,4.0015,4.02209,3.9965,4.00805
